Feature ID	Taxon	Consensus
e14c09f7aa7c04e8fd8da31da4a6b28d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	1.0
c99a036ad24da3496e1b769892f25735	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	1.0
41f5846e0b4a3c7da927bd83e09b7a94	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_anisopliae	0.6
5510d7c4105eda751daf372afc608baf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0
e33c81bea0a6e9ea60ffd178da27b372	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae	0.625
daf9366be332a1c8df500bd4c01920ff	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0.9
e7617f06e6b018035af97d0e718b8f4f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.9
f74535592a866d50dededaac619c98f5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma	1.0
0ce5d2ee4cf5ee7bd6a0784050353c5a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	1.0
c362f23140ffb84703c803e9e8b3fe52	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.6
d31d15de156c2d15ad4a6892b9cceece	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	0.8
d01abbfe5b442f72ae953ea4a019f7e9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	0.6
1463e4f8827e9498e2438849e2daf9a7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.8
1ad9d8e6b5438fb2f3ef2d0bc52243e5	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus	0.7
586badeb74ed646476c3a19cd68454bd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
d88b2adb99a8e101d0751d01323ab8fe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.8
17877ce9aa430896c302d55cad587057	k__Fungi	1.0
1a6db1db968f1d9027f8aa352f2411d0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	1.0
08baa866db038890f4a02f3f033327d6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0
a99f4b78ccc60bbfdd548944a7b043e3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
98981fb58c057de78f362a2c6b173e94	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Pseudophialophora	0.9
ad6fe59d06fbc508934bb7a54b6133d7	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Gongronella	0.8
3e66954e0691e131bac0a45a6c90167a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
3a2be16af02ac7ebd034486d12013116	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.6
b2ab3c21bcdc8b709024a0f57c761bec	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
69fc9ff522611a1b0924e9d173472424	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
05b96764315380f0b799041a34154f53	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.8
8efcfae13b73d74a3a68ee6181df5308	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae	0.5555555555555556
18880b9fb30d9e56a7212636f41d045c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	1.0
5f822f5da8cdb1efc348001e8bd5b712	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.6
a4492f055c3fd7506ab212728bf86969	k__Fungi;p__Entorrhizomycota;c__Entorrhizomycetes;o__Entorrhizales;f__Entorrhizaceae;g__Entorrhiza;s__unidentified	0.6
7995db71f296e421a1afd9abd12dbc05	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.6
1f9885030757f2b64ace9c1ef35e8716	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	1.0
64d73a8477ecc703279694f26d314cb4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron	0.8
767b93c45ce14cf8f21b0d0841f0a8fd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.5555555555555556
0223b20860e83847a89bcaf00093ed96	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	1.0
193984d7905c455b22d9502987744ee3	k__Fungi;p__Basidiomycota;c__Tremellomycetes	1.0
33134f9db5ea6e6815d71c4c79825b09	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
b11f108f96a0687893ba453244cf2dfc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
8f0180381a58cd7cfaddd8373929e7e5	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
e4866a3112ec7d5dd7cc44f220f3b78c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.7
f870fe781ce0126ade8005dc1534d185	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae	1.0
73254effa38dace04bfaa1f1a536d41d	k__Fungi;p__Ascomycota;c__Eurotiomycetes	1.0
63ebf64456e9591c1aa123656c68d961	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cylindrocladiella	1.0
85c0c1d2e3dcf47683c7ad91fe7631d8	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.5714285714285714
6727472dd837c69e328075ef829077b5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
e5faef3871c218b97d4f56ef1197e2da	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	0.6
bff479a4752ea37d6c952fb33a908534	k__Fungi;p__Ascomycota	0.75
b9e2fd7b05ebf39ac601104d8cc84e91	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
309e487fa6914559c52a97b0e9714bc0	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS10;f__unidentified;g__unidentified;s__unidentified	1.0
ee9c68ddb9d68d77b1380bdc5dc864ed	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.8
cbfefeb45473fb7943912d71ab4b9277	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.7
1eef87faff4df0aaa9cc7e0430a79893	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.7
de7b1a542a7d2cf06ef7645f62cb8c29	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.8
1626e3cd53579e6402b1b2f4c1421cdd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	1.0
5fca61b97cbbf93384b6a8c337643047	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__unidentified;g__unidentified;s__unidentified	1.0
2f15bb57e2b3997f1d841c6cafaa018d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
4ad330a2c85f93bb63224a01b3699644	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9
db1f960c312ab53ad4b89eb4b31be45a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9
8e43792ad1e2d755e0aedbf43245545c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
48b778d838d5185a744711f95c9b708d	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
7582d2ecbf7a8157b10d41bb7d5eef6e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0.7
a70e6d8ade52ef214508642d63f90ca0	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	0.8
6ce970daae5f31cad5b7a82299c1b85a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae	1.0
c32d228b8d1fada7c1ab6785413c1329	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
4d5110c77db128b7e4cd2c92127724a5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified	0.6
fb8eae38ee0069cb836ab1a8a8ffe0f7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7777777777777778
77c731aab2e06b9452b5532d009d83b6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
52287cbbc5c8f72cc18b428428e3a08e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;s__unidentified	0.7
58eda83b5af6cda4e364911815186d85	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia	0.8
385aee21ff5fea2b24a7bb5ff1c26ca6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.7
8b5148ad8a4f0d4dd5e04e228cac7a0f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.5454545454545454
14a46b3e4b43a920fa52feeae10f0e8a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	1.0
f5138442be8cad7646e86a88c6b3975c	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Trichoglossum	0.8
4e4b0fbc36d2cd5ae9d9c464526dbd34	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified	0.8
7d25f950ce83ed4d7c1c1a80357d2ccc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.9
2d52bc42d5bfce1dd98d2441aead55bf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9
6eb8583804a9d9137a68ed2c65b4eaf7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	1.0
5332219f4efbff005680cdf2108567ed	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.9
2a70c7c2f9d5a8046071a3aebcbbf5de	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9
e310f3d23af2ab599f97391b2d4994fe	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9
21aaab0da552c0fb35b4ffeaa15abcee	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.7
32808fcb4d92df604ec28bf1e55e09e4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.9
0aba4a2ed9c31bcf1166dc09d5824b1d	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
d79a9d2096f734d4049c617b2b64141d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__unidentified;g__unidentified;s__unidentified	1.0
fc4999f9316a59d275f94a2ecf9bdf57	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.8
5254dd27154bdd012002c4ddc41c83c3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	1.0
30c16a182ba329261a55f8c53eee38ed	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.7
902dd1a83a8e892f31dca6df23010369	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.6
6c42eb8b0947abbe22c667658bb584ed	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.5555555555555556
5bfaa9f3d7afbf244ea3fd22a86d3493	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
03d0af3360c8101559409e42bd138365	k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__unidentified;g__unidentified;s__unidentified	0.6
88713b2fa9e16318de001131643d0795	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	1.0
2082ae04d4cbc9808d2f93c7f276f813	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.9
c1cf1e198c79cec08f5b8b395e8087bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__unidentified	1.0
866923ab43e53a3d708a57abfc44a490	k__Fungi;p__Ascomycota;c__Eurotiomycetes	1.0
1d8627d3ba74ffa079f9de4e031e92a1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.9
ead352172a68606eb75e61d5b38c5163	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9
93fea1f133a03125830824b3b52aa84c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chaetosphaeria	0.6
18aaeb3cb250606ef685f8d345fb5a52	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9
04aef622c63f87f29def8fd679facfff	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	1.0
c7536f52e1775825bcc99a714bccddf0	k__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
2e17cc49804a0a04e294003728a60db7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
a7480f4c1434e441095816f1da76a9e9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.9
b9b065f50f87b5249e745660c433b6ed	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
b4c15a68e762ca2481917f8d3bf53fa6	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS10;f__unidentified;g__unidentified;s__unidentified	0.8
1d64ee9bc3a4224602a32a177ce32cd7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
1a4319317ecd3b30d943e913a36dce4f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9
a79fe7cb145899ff417c6fa6ce3f6389	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.9
9df30adb3bb02a43c2d29e37d72d72b1	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
8e7a2880ee54a1a84c435deeac0a64ad	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	1.0
f24de0c0cfc55fedef18a8b4cd89da58	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__unidentified	1.0
2130a47a725d30e0c313900ca8b892bf	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0.6666666666666666
e769f75817f7344a1b185d1d54309fcd	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces	1.0
c8b5b6178386b323de8117c4d3cae55f	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__unidentified;s__unidentified	0.6
754a8ab2cc717ab72ac109514370ff35	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.8
02d8a836a7179b4cf7e1357f868dca71	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae	1.0
85961227a160c4ccf65e8774535f3f0d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae	0.7
7ab3db66d451062ee3bee0e364bff13f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
9ed4685eb71bee435f654223946d85d5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys	0.8
bdbc154d8ed98648f8cd4c9ab3f04eac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
de89c2353f7b7147e45f8ea44fa53d8f	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
724e5d968c4938d3cd69c5f086d53afa	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.7
8936e8e2c78aaec0962b0f04665f9e37	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0
cb9d32b2db8910c6b0c30aa84546c390	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
274278a8ab64e8e9bdc8a35b82faef66	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9
7002484a62ef23c6dd00701478d953e2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.6
53acc370797a649aecdd7c3164156700	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	0.6
b286b3f7567739e606f60690864961fa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0.6
a0f895f2c09e7eaae1503d6ea61aacda	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.8
ac5b4908255878b1efa1d05323fd6497	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	1.0
8d09aaac889b2fc479847452ae5b7d5b	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
bd66ae23c94378e260662ef7ff51c94c	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9
a0bbf81cbfb857496062ffc21abc9a13	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	0.7
11fbff67380060135576784689adab71	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__unidentified	0.6
e6b3d4958bf8511bf7ecd8258064f600	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9
617b75d5e570e72a52405a25107369ae	k__Fungi;p__Ascomycota;c__Eurotiomycetes	1.0
203901ef3bbd6438893de9edb4174e2b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	1.0
89588e60c3b8a189786f8af011b81645	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.7
d965e6a019c173cd901ee50f3e2ba1c5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__unidentified	0.7
e657e610c53c46279c7a46da65427b30	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea	0.6
dbd4cee7952b78d78bdfb6f464ef232d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7777777777777778
e5d220835a33a4ff7c6c43a12ded82bb	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales;f__unidentified;g__unidentified;s__unidentified	0.6666666666666666
fcd9ae15f81b531abab04e1b852b656f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae	0.8
edc2597fea36fe074c5dc60f8c302d2e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae	1.0
818f7232533baa7bca9f7acc79c1c42c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Clathraceae	1.0
1dc3759bc47fa54991fceb2fde7b6fe5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0.6
4a35e2d30c3b813f9ad38574df6a33f1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.7777777777777778
1f69a04da2c6cf8a6bd113a76fa52853	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia	0.6
35e343384753ce1a1a9b7c4427afe736	k__Fungi;p__Basidiomycota;c__Tremellomycetes	1.0
ff2d7ddf8efaacad327d56dd10394525	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__unidentified	0.6
a1a845bd678deed0d5dfd76ea59f3be1	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.6
ec66a3b85afa777e1c07edb7fc018722	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
17e06ee77210963f8ef94cba868f0f52	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.6
16043b8933ef9db972a87185c56f27cc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	1.0
ff37a794d5b43b7f1974aeff22da34fb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.7
d89991c98e9adfb626836e535a7e2362	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__unidentified	0.9
f248341524c81532f4c3b4b94f358edb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.7
00f5c70bcaeae8a04ee2dad73b0fbf06	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	0.6
f5b7e553b1b5e44c8bb8cae65525f59b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.8
484a0208acf7cfe7ee78be680ae6554d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.7777777777777778
8d834a910750975c0df60919ee846b07	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9
2b06b60ff5cea21fdab1e8b8d4088790	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.6
5a5f8ae3d9377bb779f8213deb6d4214	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae	0.9
abdade887b2f8cae566aa4251dbf88fa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Gliophorus	0.7
54ccfafc701a8596365648629dffea52	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.8
f135245af776954ffcdd9f91c37f1319	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
9f7fa469844a8c968662be574cf29c77	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0
7dfd35773e06e0ef7346fb157411525e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.9
7ee034147a026aec9380d2bfdf765a03	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella	0.9
484c386d6fe8a2d733450e5358ada1c0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0.9
bd08519101302066960c03d598be52d5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis	0.6
e075114dce0ba5d07377e5968a992c95	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae	1.0
9df573754c7c18b60960f5d92c6bca25	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.8
01e35ac7f01dc950685850ecf8b914bf	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9
8c13e84d1156fe92e485d8c07c0f2509	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.9
4e90bee04cf0a93940376af9ad5efa8c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.8
8110049018a890f787b41b57d8fad2ef	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
774e7b6b3e4b0ceb470315d16d9ef1b7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.5714285714285714
31b8bd1f224b9544cba58256b7a1f78f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.8
010c81b3bdc2d3a3124374c11e0d1515	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola	0.8
f37016ad5288a07f78c577ca4eb51f49	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.7
